Age,Year,Population,Life_Expectancy
70,2014,4489.8,16.8
70,2015,4722.4,16.6
70,2016,4952.0,17.0
70,2017,5114.4,16.6
70,2018,5229.4,16.6
70,2019,5342.4,16.9
70,2020,5502.0,16.3
70,2021,5634.0,16.7
70,2022,5856.4,17.1
70,2023,6059.0,17.1
70,2024,6229.2,17.1
70,2025,5703.0,17.1
70,2026,5800.0,17.1
70,2027,6030.0,17.1
70,2028,6269.0,17.1
70,2029,6556.0,17.1
70,2030,6797.0,17.1
70,2031,7000.0,17.1
70,2032,7334.0,17.1
70,2033,7571.0,17.1
70,2034,7926.0,17.1
70,2035,8229.0,17.1
70,2036,8352.0,17.1
70,2037,8320.0,17.1
70,2038,8556.0,17.1
70,2039,8585.0,17.1
70,2040,8602.0,17.1
70,2041,8519.0,17.1
70,2042,8804.0,17.1
70,2043,8632.0,17.1
70,2044,8507.0,17.1
70,2045,8750.0,17.1
70,2046,8908.0,17.1
70,2047,8972.0,17.1
70,2048,9363.0,17.1
70,2049,9418.0,17.1
70,2050,9531.0,17.1
70,2051,9972.0,17.1
70,2052,10033.0,17.1
70,2053,10290.0,17.1
70,2054,10273.0,17.1
70,2055,10361.0,17.1
70,2056,10489.0,17.1
70,2057,11023.0,17.1
70,2058,11089.0,17.1
70,2059,11567.0,17.1
70,2060,11645.0,17.1
70,2061,12039.0,17.1
70,2062,11765.0,17.1
70,2063,12234.0,17.1
70,2064,12283.0,17.1
70,2065,12334.0,17.1
70,2066,12390.0,17.1
70,2067,12557.0,17.1
70,2068,12595.0,17.1
70,2069,12205.0,17.1
70,2070,12143.0,17.1
70,2071,12262.0,17.1
70,2072,11768.0,17.1
70,2073,11683.0,17.1
70,2074,11569.0,17.1
70,2075,11588.0,17.1
70,2076,11566.0,17.1
70,2077,11606.0,17.1
70,2078,11598.0,17.1
70,2079,11663.0,17.1
70,2080,11604.0,17.1
70,2081,11761.0,17.1
70,2082,11514.0,17.1
70,2083,11687.0,17.1
70,2084,11769.0,17.1
70,2085,11814.0,17.1
70,2086,11656.0,17.1
70,2087,11645.0,17.1
70,2088,11664.0,17.1
70,2089,11636.0,17.1
70,2090,11593.0,17.1
70,2091,11605.0,17.1
70,2092,11718.0,17.1
70,2093,11721.0,17.1
70,2094,12016.0,17.1
70,2095,12079.0,17.1
70,2096,12110.0,17.1
70,2097,12132.0,17.1
70,2098,12142.0,17.1
70,2099,12149.0,17.1
70,2100,12145.0,17.1
71,1960,1893.8,9.7
71,1961,1905.0,9.7
71,1965,2168.6,9.7
71,1967,2200.6,9.7
71,1970,2414.8,9.7
71,1971,2463.6,9.7
71,1972,2549.6,10.4
71,1973,2634.4,10.3
71,1974,2680.0,9.9
71,1975,2706.2,10.1
71,1976,2736.0,9.8
71,1977,2741.8,10.7
71,1978,2792.4,10.8
71,1979,2863.6,11.3
71,1980,2906.0,10.9
71,1981,2922.4,11.2
71,1982,2921.0,11.4
71,1983,2929.6,11.1
71,1984,2907.8,11.6
71,1985,2910.2,11.6
71,1986,2854.2,11.6
71,1987,2726.4,11.8
71,1988,2548.0,12.3
71,1989,2388.8,12.1
71,1990,2278.8,12.7
71,1991,2352.8,12.9
71,1992,2485.6,12.3
71,1993,2601.4,12.7
71,1994,2802.8,13.0
71,1995,2892.2,13.4
71,1996,2925.6,13.3
71,1997,3024.8,13.2
71,1998,3160.4,13.4
71,1999,3271.2,13.6
71,2000,3428.8,13.7
71,2001,3484.0,13.7
71,2002,3571.0,13.8
71,2003,3544.6,13.1
71,2004,3506.6,14.1
71,2005,3449.6,14.2
71,2006,3371.2,14.3
71,2007,3337.8,14.2
71,2008,3341.6,14.8
71,2009,3394.2,15.0
71,2010,3467.6,15.0
71,2011,3505.8,15.2
71,2012,3525.0,15.5
71,2013,3583.0,16.0
71,2014,3660.6,16.0
71,2015,3684.2,15.8
71,2016,3720.8,16.3
71,2017,3905.4,15.8
71,2018,4045.6,15.9
71,2019,4214.8,16.1
71,2020,4412.0,15.5
71,2021,4600.8,16.0
71,2022,4675.2,16.3
71,2023,4815.0,16.3
71,2024,4942.6,16.3
71,2025,5431.0,16.3
71,2026,5618.0,16.3
71,2027,5717.0,16.3
71,2028,5946.0,16.3
71,2029,6182.0,16.3
71,2030,6467.0,16.3
71,2031,6704.0,16.3
71,2032,6907.0,16.3
71,2033,7237.0,16.3
71,2034,7473.0,16.3
71,2035,7827.0,16.3
71,2036,8129.0,16.3
71,2037,8251.0,16.3
71,2038,8221.0,16.3
71,2039,8457.0,16.3
71,2040,8486.0,16.3
71,2041,8506.0,16.3
71,2042,8425.0,16.3
71,2043,8707.0,16.3
71,2044,8538.0,16.3
71,2045,8417.0,16.3
71,2046,8660.0,16.3
71,2047,8816.0,16.3
71,2048,8880.0,16.3
71,2049,9271.0,16.3
71,2050,9327.0,16.3
71,2051,9440.0,16.3
71,2052,9878.0,16.3
71,2053,9939.0,16.3
71,2054,10197.0,16.3
71,2055,10181.0,16.3
71,2056,10271.0,16.3
71,2057,10399.0,16.3
71,2058,10929.0,16.3
71,2059,10997.0,16.3
71,2060,11472.0,16.3
71,2061,11551.0,16.3
71,2062,11944.0,16.3
71,2063,11675.0,16.3
71,2064,12141.0,16.3
71,2065,12191.0,16.3
71,2066,12244.0,16.3
71,2067,12301.0,16.3
71,2068,12467.0,16.3
71,2069,12507.0,16.3
71,2070,12121.0,16.3
71,2071,12061.0,16.3
71,2072,12181.0,16.3
71,2073,11691.0,16.3
71,2074,11608.0,16.3
71,2075,11496.0,16.3
71,2076,11517.0,16.3
71,2077,11495.0,16.3
71,2078,11537.0,16.3
71,2079,11531.0,16.3
71,2080,11596.0,16.3
71,2081,11539.0,16.3
71,2082,11697.0,16.3
71,2083,11452.0,16.3
71,2084,11625.0,16.3
71,2085,11709.0,16.3
71,2086,11755.0,16.3
71,2087,11598.0,16.3
71,2088,11588.0,16.3
71,2089,11608.0,16.3
71,2090,11582.0,16.3
71,2091,11540.0,16.3
71,2092,11554.0,16.3
71,2093,11666.0,16.3
71,2094,11670.0,16.3
71,2095,11965.0,16.3
71,2096,12028.0,16.3
71,2097,12061.0,16.3
71,2098,12084.0,16.3
71,2099,12095.0,16.3
71,2100,12102.0,16.3
72,1960,1893.8,9.1
72,1961,1905.0,9.1
72,1965,2168.6,9.1
72,1967,2200.6,9.1
72,1970,2414.8,9.1
72,1971,2463.6,9.1
72,1972,2549.6,9.9
72,1973,2634.4,9.8
72,1974,2680.0,9.5
72,1975,2706.2,9.6
72,1976,2736.0,9.3
72,1977,2741.8,10.1
72,1978,2792.4,10.1
72,1979,2863.6,10.7
72,1980,2906.0,10.3
72,1981,2922.4,10.6
72,1982,2921.0,10.8
72,1983,2929.6,10.5
72,1984,2907.8,11.0
72,1985,2910.2,11.0
72,1986,2854.2,11.0
72,1987,2726.4,11.2
72,1988,2548.0,11.7
72,1989,2388.8,11.4
72,1990,2278.8,12.1
72,1991,2352.8,12.1
72,1992,2485.6,11.6
72,1993,2601.4,12.0
72,1994,2802.8,12.3
72,1995,2892.2,12.8
72,1996,2925.6,12.6
72,1997,3024.8,12.5
72,1998,3160.4,12.8
72,1999,3271.2,13.0
72,2000,3428.8,13.0
72,2001,3484.0,13.0
72,2002,3571.0,13.1
72,2003,3544.6,12.5
72,2004,3506.6,13.4
72,2005,3449.6,13.5
72,2006,3371.2,13.6
72,2007,3337.8,13.4
72,2008,3341.6,14.1
72,2009,3394.2,14.3
72,2010,3467.6,14.3
72,2011,3505.8,14.5
72,2012,3525.0,14.7
72,2013,3583.0,15.2
72,2014,3660.6,15.3
72,2015,3684.2,15.1
72,2016,3720.8,15.6
72,2017,3905.4,15.1
72,2018,4045.6,15.2
72,2019,4214.8,15.4
72,2020,4412.0,14.8
72,2021,4600.8,15.3
72,2022,4675.2,15.5
72,2023,4815.0,15.6
72,2024,4942.6,15.6
72,2025,5130.0,15.6
72,2026,5339.0,15.6
72,2027,5526.0,15.6
72,2028,5625.0,15.6
72,2029,5854.0,15.6
72,2030,6086.0,15.6
72,2031,6369.0,15.6
72,2032,6603.0,15.6
72,2033,6804.0,15.6
72,2034,7132.0,15.6
72,2035,7369.0,15.6
72,2036,7720.0,15.6
72,2037,8019.0,15.6
72,2038,8141.0,15.6
72,2039,8113.0,15.6
72,2040,8347.0,15.6
72,2041,8378.0,15.6
72,2042,8399.0,15.6
72,2043,8322.0,15.6
72,2044,8602.0,15.6
72,2045,8437.0,15.6
72,2046,8318.0,15.6
72,2047,8559.0,15.6
72,2048,8716.0,15.6
72,2049,8781.0,15.6
72,2050,9169.0,15.6
72,2051,9226.0,15.6
72,2052,9341.0,15.6
72,2053,9774.0,15.6
72,2054,9838.0,15.6
72,2055,10094.0,15.6
72,2056,10081.0,15.6
72,2057,10171.0,15.6
72,2058,10300.0,15.6
72,2059,10828.0,15.6
72,2060,10896.0,15.6
72,2061,11369.0,15.6
72,2062,11449.0,15.6
72,2063,11840.0,15.6
72,2064,11574.0,15.6
72,2065,12039.0,15.6
72,2066,12090.0,15.6
72,2067,12144.0,15.6
72,2068,12202.0,15.6
72,2069,12369.0,15.6
72,2070,12411.0,15.6
72,2071,12029.0,15.6
72,2072,11971.0,15.6
72,2073,12092.0,15.6
72,2074,11608.0,15.6
72,2075,11526.0,15.6
72,2076,11416.0,15.6
72,2077,11438.0,15.6
72,2078,11418.0,15.6
72,2079,11461.0,15.6
72,2080,11457.0,15.6
72,2081,11523.0,15.6
72,2082,11468.0,15.6
72,2083,11626.0,15.6
72,2084,11383.0,15.6
72,2085,11556.0,15.6
72,2086,11641.0,15.6
72,2087,11687.0,15.6
72,2088,11533.0,15.6
72,2089,11526.0,15.6
72,2090,11546.0,15.6
72,2091,11521.0,15.6
72,2092,11482.0,15.6
72,2093,11495.0,15.6
72,2094,11609.0,15.6
72,2095,11614.0,15.6
72,2096,11909.0,15.6
72,2097,11972.0,15.6
72,2098,12005.0,15.6
72,2099,12029.0,15.6
72,2100,12042.0,15.6
73,1960,1893.8,8.7
73,1961,1905.0,8.7
73,1965,2168.6,8.7
73,1967,2200.6,8.7
73,1970,2414.8,8.7
73,1971,2463.6,8.7
73,1972,2549.6,9.4
73,1973,2634.4,9.3
73,1974,2680.0,9.0
73,1975,2706.2,9.1
73,1976,2736.0,8.8
73,1977,2741.8,9.6
73,1978,2792.4,9.5
73,1979,2863.6,10.2
73,1980,2906.0,9.8
73,1981,2922.4,10.0
73,1982,2921.0,10.2
73,1983,2929.6,9.9
73,1984,2907.8,10.4
73,1985,2910.2,10.4
73,1986,2854.2,10.4
73,1987,2726.4,10.5
73,1988,2548.0,11.1
73,1989,2388.8,10.8
73,1990,2278.8,11.6
73,1991,2352.8,11.6
73,1992,2485.6,11.0
73,1993,2601.4,11.3
73,1994,2802.8,11.7
73,1995,2892.2,12.2
73,1996,2925.6,11.9
73,1997,3024.8,11.9
73,1998,3160.4,12.1
73,1999,3271.2,12.3
73,2000,3428.8,12.4
73,2001,3484.0,12.3
73,2002,3571.0,12.5
73,2003,3544.6,11.8
73,2004,3506.6,12.7
73,2005,3449.6,12.9
73,2006,3371.2,12.9
73,2007,3337.8,12.8
73,2008,3341.6,13.5
73,2009,3394.2,13.6
73,2010,3467.6,13.6
73,2011,3505.8,13.9
73,2012,3525.0,14.0
73,2013,3583.0,14.5
73,2014,3660.6,14.6
73,2015,3684.2,14.3
73,2016,3720.8,14.8
73,2017,3905.4,14.5
73,2018,4045.6,14.4
73,2019,4214.8,14.6
73,2020,4412.0,14.1
73,2021,4600.8,14.5
73,2022,4675.2,14.8
73,2023,4815.0,14.8
73,2024,4942.6,14.8
73,2025,4633.0,14.8
73,2026,5037.0,14.8
73,2027,5244.0,14.8
73,2028,5431.0,14.8
73,2029,5531.0,14.8
73,2030,5756.0,14.8
73,2031,5986.0,14.8
73,2032,6265.0,14.8
73,2033,6496.0,14.8
73,2034,6696.0,14.8
73,2035,7024.0,14.8
73,2036,7258.0,14.8
73,2037,7606.0,14.8
73,2038,7902.0,14.8
73,2039,8023.0,14.8
73,2040,7998.0,14.8
73,2041,8232.0,14.8
73,2042,8263.0,14.8
73,2043,8286.0,14.8
73,2044,8213.0,14.8
73,2045,8490.0,14.8
73,2046,8329.0,14.8
73,2047,8214.0,14.8
73,2048,8454.0,14.8
73,2049,8611.0,14.8
73,2050,8676.0,14.8
73,2051,9062.0,14.8
73,2052,9120.0,14.8
73,2053,9235.0,14.8
73,2054,9665.0,14.8
73,2055,9731.0,14.8
73,2056,9986.0,14.8
73,2057,9975.0,14.8
73,2058,10066.0,14.8
73,2059,10195.0,14.8
73,2060,10719.0,14.8
73,2061,10788.0,14.8
73,2062,11259.0,14.8
73,2063,11340.0,14.8
73,2064,11729.0,14.8
73,2065,11467.0,14.8
73,2066,11930.0,14.8
73,2067,11983.0,14.8
73,2068,12038.0,14.8
73,2069,12098.0,14.8
73,2070,12265.0,14.8
73,2071,12307.0,14.8
73,2072,11931.0,14.8
73,2073,11875.0,14.8
73,2074,11996.0,14.8
73,2075,11518.0,14.8
73,2076,11438.0,14.8
73,2077,11329.0,14.8
73,2078,11353.0,14.8
73,2079,11335.0,14.8
73,2080,11380.0,14.8
73,2081,11377.0,14.8
73,2082,11444.0,14.8
73,2083,11390.0,14.8
73,2084,11549.0,14.8
73,2085,11309.0,14.8
73,2086,11482.0,14.8
73,2087,11569.0,14.8
73,2088,11616.0,14.8
73,2089,11463.0,14.8
73,2090,11457.0,14.8
73,2091,11479.0,14.8
73,2092,11456.0,14.8
73,2093,11417.0,14.8
73,2094,11433.0,14.8
73,2095,11547.0,14.8
73,2096,11552.0,14.8
73,2097,11847.0,14.8
73,2098,11911.0,14.8
73,2099,11946.0,14.8
73,2100,11970.0,14.8
74,1960,1893.8,8.2
74,1961,1905.0,8.2
74,1965,2168.6,8.2
74,1967,2200.6,8.2
74,1970,2414.8,8.2
74,1971,2463.6,8.2
74,1972,2549.6,8.9
74,1973,2634.4,8.8
74,1974,2680.0,8.5
74,1975,2706.2,8.6
74,1976,2736.0,8.3
74,1977,2741.8,9.1
74,1978,2792.4,9.1
74,1979,2863.6,9.6
74,1980,2906.0,9.3
74,1981,2922.4,9.5
74,1982,2921.0,9.6
74,1983,2929.6,9.3
74,1984,2907.8,9.8
74,1985,2910.2,9.9
74,1986,2854.2,9.8
74,1987,2726.4,10.0
74,1988,2548.0,10.5
74,1989,2388.8,10.3
74,1990,2278.8,11.0
74,1991,2352.8,10.9
74,1992,2485.6,10.4
74,1993,2601.4,10.8
74,1994,2802.8,11.0
74,1995,2892.2,11.5
74,1996,2925.6,11.3
74,1997,3024.8,11.3
74,1998,3160.4,11.6
74,1999,3271.2,11.7
74,2000,3428.8,11.8
74,2001,3484.0,11.7
74,2002,3571.0,11.8
74,2003,3544.6,11.1
74,2004,3506.6,12.1
74,2005,3449.6,12.2
74,2006,3371.2,12.2
74,2007,3337.8,12.1
74,2008,3341.6,12.7
74,2009,3394.2,12.9
74,2010,3467.6,12.9
74,2011,3505.8,13.2
74,2012,3525.0,13.4
74,2013,3583.0,13.7
74,2014,3660.6,13.9
74,2015,3684.2,13.7
74,2016,3720.8,14.1
74,2017,3905.4,13.8
74,2018,4045.6,13.7
74,2019,4214.8,13.9
74,2020,4412.0,13.3
74,2021,4600.8,13.8
74,2022,4675.2,14.0
74,2023,4815.0,14.1
74,2024,4942.6,14.1
74,2025,4644.0,14.1
74,2026,4539.0,14.1
74,2027,4938.0,14.1
74,2028,5144.0,14.1
74,2029,5329.0,14.1
74,2030,5429.0,14.1
74,2031,5652.0,14.1
74,2032,5879.0,14.1
74,2033,6155.0,14.1
74,2034,6382.0,14.1
74,2035,6583.0,14.1
74,2036,6908.0,14.1
74,2037,7141.0,14.1
74,2038,7482.0,14.1
74,2039,7776.0,14.1
74,2040,7897.0,14.1
74,2041,7875.0,14.1
74,2042,8108.0,14.1
74,2043,8139.0,14.1
74,2044,8164.0,14.1
74,2045,8094.0,14.1
74,2046,8370.0,14.1
74,2047,8213.0,14.1
74,2048,8101.0,14.1
74,2049,8340.0,14.1
74,2050,8496.0,14.1
74,2051,8563.0,14.1
74,2052,8945.0,14.1
74,2053,9005.0,14.1
74,2054,9120.0,14.1
74,2055,9547.0,14.1
74,2056,9614.0,14.1
74,2057,9868.0,14.1
74,2058,9860.0,14.1
74,2059,9951.0,14.1
74,2060,10081.0,14.1
74,2061,10602.0,14.1
74,2062,10671.0,14.1
74,2063,11140.0,14.1
74,2064,11221.0,14.1
74,2065,11608.0,14.1
74,2066,11352.0,14.1
74,2067,11811.0,14.1
74,2068,11865.0,14.1
74,2069,11921.0,14.1
74,2070,11985.0,14.1
74,2071,12150.0,14.1
74,2072,12195.0,14.1
74,2073,11824.0,14.1
74,2074,11770.0,14.1
74,2075,11892.0,14.1
74,2076,11420.0,14.1
74,2077,11342.0,14.1
74,2078,11236.0,14.1
74,2079,11261.0,14.1
74,2080,11244.0,14.1
74,2081,11291.0,14.1
74,2082,11290.0,14.1
74,2083,11357.0,14.1
74,2084,11306.0,14.1
74,2085,11465.0,14.1
74,2086,11228.0,14.1
74,2087,11402.0,14.1
74,2088,11489.0,14.1
74,2089,11537.0,14.1
74,2090,11388.0,14.1
74,2091,11383.0,14.1
74,2092,11405.0,14.1
74,2093,11384.0,14.1
74,2094,11348.0,14.1
74,2095,11363.0,14.1
74,2096,11478.0,14.1
74,2097,11484.0,14.1
74,2098,11779.0,14.1
74,2099,11843.0,14.1
74,2100,11880.0,14.1
75,1960,1893.8,7.7
75,1961,1905.0,7.7
75,1965,2168.6,7.7
75,1967,2200.6,7.7
75,1970,2414.8,7.7
75,1971,2463.6,7.7
75,1972,2549.6,8.4
75,1973,2634.4,8.3
75,1974,2680.0,8.1
75,1975,2706.2,8.2
75,1976,2736.0,7.8
75,1977,2741.8,8.7
75,1978,2792.4,8.6
75,1979,2863.6,9.2
75,1980,2906.0,8.8
75,1981,2922.4,8.8
75,1982,2921.0,9.2
75,1983,2929.6,8.8
75,1984,2907.8,9.4
75,1985,2910.2,9.4
75,1986,2854.2,9.2
75,1987,2726.4,9.4
75,1988,2548.0,10.0
75,1989,2388.8,9.7
75,1990,2278.8,10.4
75,1991,2352.8,10.5
75,1992,2485.6,9.9
75,1993,2601.4,10.2
75,1994,2802.8,10.5
75,1995,2892.2,10.9
75,1996,2925.6,10.7
75,1997,3024.8,10.7
75,1998,3160.4,10.9
75,1999,3271.2,11.1
75,2000,3428.8,11.2
75,2001,3484.0,11.1
75,2002,3571.0,11.3
75,2003,3544.6,10.5
75,2004,3506.6,11.4
75,2005,3449.6,11.6
75,2006,3371.2,11.6
75,2007,3337.8,11.4
75,2008,3341.6,12.0
75,2009,3394.2,12.2
75,2010,3467.6,12.2
75,2011,3505.8,12.4
75,2012,3525.0,12.6
75,2013,3583.0,13.1
75,2014,3660.6,13.2
75,2015,3684.2,13.0
75,2016,3720.8,13.5
75,2017,3905.4,13.2
75,2018,4045.6,13.0
75,2019,4214.8,13.2
75,2020,4412.0,12.6
75,2021,4600.8,13.1
75,2022,4675.2,13.3
75,2023,4815.0,13.4
75,2024,4942.6,13.4
75,2025,4479.0,13.4
75,2026,4547.0,13.4
75,2027,4445.0,13.4
75,2028,4838.0,13.4
75,2029,5041.0,13.4
75,2030,5223.0,13.4
75,2031,5324.0,13.4
75,2032,5545.0,13.4
75,2033,5767.0,13.4
75,2034,6040.0,13.4
75,2035,6266.0,13.4
75,2036,6466.0,13.4
75,2037,6787.0,13.4
75,2038,7016.0,13.4
75,2039,7354.0,13.4
75,2040,7644.0,13.4
75,2041,7766.0,13.4
75,2042,7747.0,13.4
75,2043,7977.0,13.4
75,2044,8011.0,13.4
75,2045,8037.0,13.4
75,2046,7971.0,13.4
75,2047,8243.0,13.4
75,2048,8091.0,13.4
75,2049,7983.0,13.4
75,2050,8221.0,13.4
75,2051,8376.0,13.4
75,2052,8444.0,13.4
75,2053,8825.0,13.4
75,2054,8885.0,13.4
75,2055,9001.0,13.4
75,2056,9424.0,13.4
75,2057,9492.0,13.4
75,2058,9744.0,13.4
75,2059,9738.0,13.4
75,2060,9830.0,13.4
75,2061,9962.0,13.4
75,2062,10477.0,13.4
75,2063,10548.0,13.4
75,2064,11013.0,13.4
75,2065,11095.0,13.4
75,2066,11479.0,13.4
75,2067,11229.0,13.4
75,2068,11686.0,13.4
75,2069,11741.0,13.4
75,2070,11799.0,13.4
75,2071,11863.0,13.4
75,2072,12029.0,13.4
75,2073,12075.0,13.4
75,2074,11710.0,13.4
75,2075,11658.0,13.4
75,2076,11781.0,13.4
75,2077,11315.0,13.4
75,2078,11239.0,13.4
75,2079,11137.0,13.4
75,2080,11164.0,13.4
75,2081,11148.0,13.4
75,2082,11196.0,13.4
75,2083,11197.0,13.4
75,2084,11265.0,13.4
75,2085,11215.0,13.4
75,2086,11376.0,13.4
75,2087,11141.0,13.4
75,2088,11315.0,13.4
75,2089,11404.0,13.4
75,2090,11452.0,13.4
75,2091,11306.0,13.4
75,2092,11303.0,13.4
75,2093,11326.0,13.4
75,2094,11306.0,13.4
75,2095,11271.0,13.4
75,2096,11288.0,13.4
75,2097,11404.0,13.4
75,2098,11412.0,13.4
75,2099,11705.0,13.4
75,2100,11771.0,13.4
76,1960,1270.8,7.2
76,1961,1278.2,7.2
76,1965,1378.6,7.2
76,1967,1399.0,7.2
76,1970,1469.8,7.2
76,1971,1518.6,7.2
76,1972,1562.8,7.9
76,1973,1623.8,7.8
76,1974,1670.6,7.6
76,1975,1724.0,7.7
76,1976,1781.6,7.4
76,1977,1835.4,8.3
76,1978,1897.6,8.2
76,1979,1923.6,8.8
76,1980,1995.0,8.4
76,1981,2027.8,8.3
76,1982,2065.6,8.7
76,1983,2115.6,8.3
76,1984,2177.0,8.8
76,1985,2211.2,8.9
76,1986,2238.0,8.8
76,1987,2250.0,8.9
76,1988,2279.8,9.5
76,1989,2267.8,9.1
76,1990,2276.4,9.8
76,1991,2263.0,9.9
76,1992,2172.0,9.4
76,1993,2024.2,9.5
76,1994,1882.6,10.0
76,1995,1821.2,10.5
76,1996,1907.0,10.1
76,1997,2029.4,10.2
76,1998,2142.2,10.3
76,1999,2303.6,10.6
76,2000,2396.0,10.5
76,2001,2379.6,10.5
76,2002,2466.6,10.7
76,2003,2607.2,9.9
76,2004,2690.8,10.8
76,2005,2824.0,10.9
76,2006,2957.0,10.9
76,2007,3043.2,10.8
76,2008,3027.0,11.3
76,2009,3018.4,11.5
76,2010,2988.4,11.6
76,2011,2937.4,11.8
76,2012,2899.4,12.0
76,2013,2930.0,12.4
76,2014,2987.0,12.6
76,2015,3102.6,12.3
76,2016,3151.2,12.8
76,2017,3171.0,12.5
76,2018,3215.4,12.4
76,2019,3252.0,12.5
76,2020,3258.4,11.9
76,2021,3287.4,12.3
76,2022,3427.2,12.6
76,2023,3580.8,12.7
76,2024,3732.2,12.7
76,2025,4332.0,12.7
76,2026,4374.0,12.7
76,2027,4443.0,12.7
76,2028,4344.0,12.7
76,2029,4730.0,12.7
76,2030,4931.0,12.7
76,2031,5111.0,12.7
76,2032,5212.0,12.7
76,2033,5430.0,12.7
76,2034,5648.0,12.7
76,2035,5918.0,12.7
76,2036,6142.0,12.7
76,2037,6341.0,12.7
76,2038,6657.0,12.7
76,2039,6884.0,12.7
76,2040,7217.0,12.7
76,2041,7504.0,12.7
76,2042,7625.0,12.7
76,2043,7608.0,12.7
76,2044,7838.0,12.7
76,2045,7872.0,12.7
76,2046,7901.0,12.7
76,2047,7839.0,12.7
76,2048,8107.0,12.7
76,2049,7961.0,12.7
76,2050,7856.0,12.7
76,2051,8092.0,12.7
76,2052,8247.0,12.7
76,2053,8316.0,12.7
76,2054,8693.0,12.7
76,2055,8755.0,12.7
76,2056,8871.0,12.7
76,2057,9290.0,12.7
76,2058,9360.0,12.7
76,2059,9610.0,12.7
76,2060,9607.0,12.7
76,2061,9699.0,12.7
76,2062,9831.0,12.7
76,2063,10342.0,12.7
76,2064,10414.0,12.7
76,2065,10876.0,12.7
76,2066,10959.0,12.7
76,2067,11340.0,12.7
76,2068,11094.0,12.7
76,2069,11550.0,12.7
76,2070,11605.0,12.7
76,2071,11666.0,12.7
76,2072,11731.0,12.7
76,2073,11897.0,12.7
76,2074,11945.0,12.7
76,2075,11585.0,12.7
76,2076,11537.0,12.7
76,2077,11660.0,12.7
76,2078,11201.0,12.7
76,2079,11128.0,12.7
76,2080,11028.0,12.7
76,2081,11056.0,12.7
76,2082,11042.0,12.7
76,2083,11093.0,12.7
76,2084,11095.0,12.7
76,2085,11164.0,12.7
76,2086,11116.0,12.7
76,2087,11277.0,12.7
76,2088,11045.0,12.7
76,2089,11221.0,12.7
76,2090,11310.0,12.7
76,2091,11359.0,12.7
76,2092,11216.0,12.7
76,2093,11215.0,12.7
76,2094,11239.0,12.7
76,2095,11221.0,12.7
76,2096,11188.0,12.7
76,2097,11205.0,12.7
76,2098,11322.0,12.7
76,2099,11331.0,12.7
76,2100,11623.0,12.7
77,1960,1270.8,6.8
77,1961,1278.2,6.8
77,1965,1378.6,6.8
77,1967,1399.0,6.8
77,1970,1469.8,6.8
77,1971,1518.6,6.8
77,1972,1562.8,7.4
77,1973,1623.8,7.3
77,1974,1670.6,7.2
77,1975,1724.0,7.3
77,1976,1781.6,7.0
77,1977,1835.4,7.9
77,1978,1897.6,7.8
77,1979,1923.6,8.4
77,1980,1995.0,7.9
77,1981,2027.8,7.8
77,1982,2065.6,8.2
77,1983,2115.6,7.9
77,1984,2177.0,8.3
77,1985,2211.2,8.4
77,1986,2238.0,8.2
77,1987,2250.0,8.4
77,1988,2279.8,9.1
77,1989,2267.8,8.6
77,1990,2276.4,9.3
77,1991,2263.0,9.3
77,1992,2172.0,8.9
77,1993,2024.2,9.0
77,1994,1882.6,9.3
77,1995,1821.2,10.0
77,1996,1907.0,9.6
77,1997,2029.4,9.5
77,1998,2142.2,9.7
77,1999,2303.6,10.0
77,2000,2396.0,9.9
77,2001,2379.6,9.8
77,2002,2466.6,10.0
77,2003,2607.2,9.3
77,2004,2690.8,10.2
77,2005,2824.0,10.3
77,2006,2957.0,10.2
77,2007,3043.2,10.2
77,2008,3027.0,10.7
77,2009,3018.4,11.0
77,2010,2988.4,10.9
77,2011,2937.4,11.1
77,2012,2899.4,11.3
77,2013,2930.0,11.7
77,2014,2987.0,12.0
77,2015,3102.6,11.7
77,2016,3151.2,12.1
77,2017,3171.0,11.9
77,2018,3215.4,11.7
77,2019,3252.0,11.8
77,2020,3258.4,11.2
77,2021,3287.4,11.6
77,2022,3427.2,11.9
77,2023,3580.8,12.0
77,2024,3732.2,12.0
77,2025,4007.0,12.0
77,2026,4216.0,12.0
77,2027,4258.0,12.0
77,2028,4328.0,12.0
77,2029,4232.0,12.0
77,2030,4610.0,12.0
77,2031,4809.0,12.0
77,2032,4986.0,12.0
77,2033,5086.0,12.0
77,2034,5301.0,12.0
77,2035,5517.0,12.0
77,2036,5784.0,12.0
77,2037,6003.0,12.0
77,2038,6200.0,12.0
77,2039,6512.0,12.0
77,2040,6736.0,12.0
77,2041,7064.0,12.0
77,2042,7347.0,12.0
77,2043,7468.0,12.0
77,2044,7454.0,12.0
77,2045,7682.0,12.0
77,2046,7717.0,12.0
77,2047,7749.0,12.0
77,2048,7691.0,12.0
77,2049,7955.0,12.0
77,2050,7815.0,12.0
77,2051,7713.0,12.0
77,2052,7949.0,12.0
77,2053,8103.0,12.0
77,2054,8172.0,12.0
77,2055,8546.0,12.0
77,2056,8609.0,12.0
77,2057,8726.0,12.0
77,2058,9140.0,12.0
77,2059,9211.0,12.0
77,2060,9460.0,12.0
77,2061,9460.0,12.0
77,2062,9553.0,12.0
77,2063,9686.0,12.0
77,2064,10191.0,12.0
77,2065,10264.0,12.0
77,2066,10722.0,12.0
